,Unnamed: 0,Address,City,State,Lat,Lon,Full Address
1646,1646,(military Post Access Required) 3452 Broidy Road,Fort Dix,NJ,40.03000121,-74.61458648,(military Post Access Required) 3452 Broidy Road Fort Dix NJ
1647,1647,3710 U.s. 9,Freehold,NJ,40.2531138,-74.3009006,3710 U.s. 9 Freehold NJ
1648,1648,332 Delsea Dr North,Glassboro,NJ,39.71036801,-75.10992609,332 Delsea Dr North Glassboro NJ
1649,1649,341essex St,Hackensack,NJ,40.883075,-74.058044,341essex St Hackensack NJ
1650,1650,438 Haledon Avenue,Haledon,NJ,40.93876271,-74.1824841,438 Haledon Avenue Haledon NJ
1651,1651,48 Washington Ave,Belleville,NJ,40.78301045,-74.15348774,48 Washington Ave Belleville NJ
1652,1652,2595 Nottingham Way,Hamilton Township,NJ,40.23448998,-74.69330658,2595 Nottingham Way Hamilton Township NJ
1653,1653,7 Passaic Ave,Harrison,NJ,40.7456102,-74.1638282,7 Passaic Ave Harrison NJ
1654,1654,1228 Route 36,Hazlet,NJ,40.4315723,-74.18320502,1228 Route 36 Hazlet NJ
1655,1655,1318 Liberty Ave,Hillside,NJ,40.69876508,-74.23262329,1318 Liberty Ave Hillside NJ
1656,1656,4270 U.s. Highway 9,Howell,NJ,40.1469671,-74.22687004,4270 U.s. Highway 9 Howell NJ
1657,1657,10 Mill Rd,Irvington,NJ,40.7141655,-74.2489966,10 Mill Rd Irvington NJ
1658,1658,467 Lyons Avenue,Irvington,NJ,40.71530024,-74.22270802,467 Lyons Avenue Irvington NJ
1659,1659,834 Springfield Ave,Irvington,NJ,40.7289383,-74.218638,834 Springfield Ave Irvington NJ
1660,1660,515 Monmouth Road,Jackson Township,NJ,40.15627202,-74.42836545,515 Monmouth Road Jackson Township NJ
1661,1661,125 18th St,Jersey City,NJ,40.7325108,-74.0376007,125 18th St Jersey City NJ
1662,1662,2-36 Garfield Avenue,Jersey City,NJ,40.68551704,-74.09835435,2-36 Garfield Avenue Jersey City NJ
1663,1663,237 Monmouth St,Jersey City,NJ,40.71766093,-74.05238031,237 Monmouth St Jersey City NJ
1664,1664,30 Mall Drive W,Jersey City,NJ,40.72684672,-74.03799541,30 Mall Drive W Jersey City NJ
1665,1665,924 Bergen Ave,Jersey City,NJ,40.73047454,-74.06441856,924 Bergen Ave Jersey City NJ
1666,1666,"Hudson Mall, 701 State Route 440",Jersey City,NJ,40.7210688,-74.0950101,"Hudson Mall, 701 State Route 440 Jersey City NJ"
1667,1667,344 N Main St,Lacey Township,NJ,39.851503,-74.184386,344 N Main St Lacey Township NJ
1668,1668,16 White Horse Pike N,Lawnside,NJ,39.86666387,-75.03961569,16 White Horse Pike N Lawnside NJ
1669,1669,168 Bloomfield Avenue,Bloomfield,NJ,40.78014296,-74.1903257,168 Bloomfield Avenue Bloomfield NJ
1670,1670,150 Quakerbridge Mall,Lawrence,NJ,40.29109014,-74.68151217,150 Quakerbridge Mall Lawrence NJ
1671,1671,1190 E Saint Georges Ave,Linden,NJ,40.6469387,-74.2487291,1190 E Saint Georges Ave Linden NJ
1672,1672,146 Us Highway 46,Little Ferry,NJ,40.8532181,-74.0366162,146 Us Highway 46 Little Ferry NJ
1673,1673,112 Eisenhower Pkw,Livingston,NJ,40.7768687,-74.35372875,112 Eisenhower Pkw Livingston NJ
1674,1674,Popeyes - 11 Us Highway 46,Lodi,NJ,40.88609679,-74.08987216,Popeyes - 11 Us Highway 46 Lodi NJ
1675,1675,20 North Main Street,Manville,NJ,40.54584433,-74.58610066,20 North Main Street Manville NJ
1676,1676,2788 Route 73 N,Maple Shade,NJ,39.93712512,-74.96863125,2788 Route 73 N Maple Shade NJ
1677,1677,4620 Black Horse Pike,Mays Landing,NJ,39.45314095,-74.65089604,4620 Black Horse Pike Mays Landing NJ
1678,1678,128 Route 70,Medford,NJ,39.89908695,-74.84669076,128 Route 70 Medford NJ
1679,1679,1 Lackawanna Plaza,Montclair,NJ,40.81124647,-74.21292414,1 Lackawanna Plaza Montclair NJ
1680,1680,2600 Mount Ephraim Ave,Camden,NJ,39.91279339,-75.09908623,2600 Mount Ephraim Ave Camden NJ
1681,1681,36 Route 9 North,Morganville,NJ,40.35722024,-74.30534812,36 Route 9 North Morganville NJ
1682,1682,1851 Burlington Mount Holly Rd,Mount Holly,NJ,40.00904658,-74.79950695,1851 Burlington Mount Holly Rd Mount Holly NJ
1683,1683,1400 Nj Turnpike,Mount Laurel Township,NJ,39.957859,-74.916988,1400 Nj Turnpike Mount Laurel Township NJ
1684,1684,323 State Route 35 N,Neptune,NJ,40.21695417,-74.0316002,323 State Route 35 N Neptune NJ
1685,1685,375 George Street,New Brunswick,NJ,40.49556002,-74.44371279,375 George Street New Brunswick NJ
1686,1686,571 Milltown Rd,New Brunswick,NJ,40.46705425,-74.45199655,571 Milltown Rd New Brunswick NJ
1687,1687,220 Springfield Avenue,Newark,NJ,40.73504551,-74.18729834,220 Springfield Avenue Newark NJ
1688,1688,306 Elizabeth Ave,Newark,NJ,40.71253651,-74.19395187,306 Elizabeth Ave Newark NJ
1689,1689,867 Frelinghuysen Ave,Newark,NJ,40.69232321,-74.2019291,867 Frelinghuysen Ave Newark NJ
1690,1690,1445 Kennedy Blvd,North Bergen,NJ,40.7636801,-74.0426854,1445 Kennedy Blvd North Bergen NJ
1691,1691,8701 Tonnelle Avenue,North Bergen,NJ,40.81116449,-74.01335027,8701 Tonnelle Avenue North Bergen NJ
1692,1692,282 E State Rt 4,Paramus,NJ,40.9138911,-74.0480489,282 E State Rt 4 Paramus NJ
1693,1693,786 N State Rt 17,Paramus,NJ,40.97357204,-74.08051523,786 N State Rt 17 Paramus NJ
1694,1694,831 Main Ave,Passaic,NJ,40.86571216,-74.13096347,831 Main Ave Passaic NJ
1695,1695,237 Market St,Paterson,NJ,40.91603736,-74.16795975,237 Market St Paterson NJ
1696,1696,1 American Dream Way,Carlstadt,NJ,40.80914373,-74.06860512,1 American Dream Way Carlstadt NJ
1697,1697,300 Washington Ave,Carlstadt,NJ,40.81802772,-74.06651225,300 Washington Ave Carlstadt NJ
1698,1698,5720 S Crescent Blvd,Pennsauken,NJ,39.94343281,-75.07026127,5720 S Crescent Blvd Pennsauken NJ
1699,1699,553 Sayre Ave,Perth Amboy,NJ,40.51788752,-74.28337778,553 Sayre Ave Perth Amboy NJ
1700,1700,450 Stelton Road,Piscataway,NJ,40.56010811,-74.44656008,450 Stelton Road Piscataway NJ
1701,1701,555 W Black Horse Pike,Pleasantville,NJ,39.39197124,-74.53460887,555 W Black Horse Pike Pleasantville NJ
1702,1702,1857 Us Highway 1,Rahway,NJ,40.60554752,-74.26216728,1857 Us Highway 1 Rahway NJ
1703,1703,"Vince Lombardi Travel Center,",Ridgefield,NJ,40.82280649,-74.02975882,"Vince Lombardi Travel Center, Ridgefield NJ"
1704,1704,Rockaway Townsquare Mall-301 Mt Hope Road - Suite 2109,Rockaway,NJ,40.9082217,-74.5549859,Rockaway Townsquare Mall-301 Mt Hope Road - Suite 2109 Rockaway NJ
1705,1705,104 Meadow Rd,Rutherford,NJ,40.82230324,-74.10088824,104 Meadow Rd Rutherford NJ
1706,1706,325 Terrill Rd,Scotch Plains,NJ,40.6442769,-74.40803391,325 Terrill Rd Scotch Plains NJ
1707,1707,1307 Teaneck Rd,Teaneck,NJ,40.89710573,-74.00030461,1307 Teaneck Rd Teaneck NJ
1708,1708,1223 Blackwood Clementon Rd,Clementon,NJ,39.80449054,-75.02509938,1223 Blackwood Clementon Rd Clementon NJ
1709,1709,199 Route 37 E,Toms River,NJ,39.96264212,-74.18483519,199 Route 37 E Toms River NJ
1710,1710,1284 South Broad Street,Trenton,NJ,40.20312545,-74.74011781,1284 South Broad Street Trenton NJ
1711,1711,5381 Route 42,Turnersville,NJ,39.75522114,-75.04726738,5381 Route 42 Turnersville NJ
1712,1712,2568 Highway 22 East,Union,NJ,40.688619,-74.3026675,2568 Highway 22 East Union NJ
1713,1713,3600 John F. Kennedy Blvd,Union City,NJ,40.775608,-74.029927,3600 John F. Kennedy Blvd Union City NJ
1714,1714,275 N Delsea Dr,Vineland,NJ,39.49077,-75.042289,275 N Delsea Dr Vineland NJ
1715,1715,1046 Hamburg Tpke,Wayne,NJ,40.96031921,-74.23677066,1046 Hamburg Tpke Wayne NJ
1716,1716,3102 Willowbrook Mall,Wayne,NJ,40.8885081,-74.2597315,3102 Willowbrook Mall Wayne NJ
1717,1717,188 Route 73 North,West Berlin,NJ,39.80530644,-74.93214561,188 Route 73 North West Berlin NJ
1718,1718,719 Mantua Pike,West Deptford,NJ,39.82366903,-75.16150997,719 Mantua Pike West Deptford NJ
1719,1719,5401 Bergenline Ave,West New York,NJ,40.78510481,-74.01948747,5401 Bergenline Ave West New York NJ
1720,1720,437 Route 46 East,Dover,NJ,40.8861231,-74.53522958,437 Route 46 East Dover NJ
1721,1721,4328 Route 130,Willingboro,NJ,40.04859175,-74.89973564,4328 Route 130 Willingboro NJ
1722,1722,"Mile Marker 92.9, Nj Turnpike North",Woodbridge,NJ,40.55692761,-74.26314681,"Mile Marker 92.9, Nj Turnpike North Woodbridge NJ"
1723,1723,889c St Georges Ave,Woodbridge Township,NJ,40.5694983,-74.2936602,889c St Georges Ave Woodbridge Township NJ
1724,1724,75 Andrews Drive,Woodland Park,NJ,40.8867759,-74.2152099,75 Andrews Drive Woodland Park NJ
1725,1725,273 State Route 18,East Brunswick,NJ,40.45950472,-74.40302833,273 State Route 18 East Brunswick NJ
1726,1726,372 Central Ave,East Orange,NJ,40.7564997,-74.2167911,372 Central Ave East Orange NJ
1727,1727,929 S Orange Ave,East Orange,NJ,40.7464701,-74.22617084,929 S Orange Ave East Orange NJ
1728,1728,10074 Coors Blvd Nw,Albuquerque,NM,35.19723345,-106.6512892,10074 Coors Blvd Nw Albuquerque NM
1729,1729,4240 San Mateo Blvd Ne,Albuquerque,NM,35.12868882,-106.5859659,4240 San Mateo Blvd Ne Albuquerque NM
1730,1730,1111 Olympic Blvd,Cannon Afb,NM,34.39562544,-103.3291068,1111 Olympic Blvd Cannon Afb NM
1731,1731,(military Post Access Required) 744 1st St Bldg 33,Holloman Afb,NM,32.84225998,-106.0784133,(military Post Access Required) 744 1st St Bldg 33 Holloman Afb NM
1732,1732,(military Post Access Required) 7901 Gibson Blvd,Kirtland Afb,NM,35.0591373,-106.5593546,(military Post Access Required) 7901 Gibson Blvd Kirtland Afb NM
1733,1733,Sec Sonoma Ranch Blvd & Northrise Dr,Las Cruces,NM,32.3693987,-106.7382656,Sec Sonoma Ranch Blvd & Northrise Dr Las Cruces NM
1734,1734,4100 Southern Blvd Se,Rio Rancho,NM,35.2403612,-106.6581041,4100 Southern Blvd Se Rio Rancho NM
1735,1735,2634 Historic Route 66,Santa Rosa,NM,34.94409389,-104.6406066,2634 Historic Route 66 Santa Rosa NM
1736,1736,3541 Saint Rose Parkway,Henderson,NV,35.9865323,-115.1416858,3541 Saint Rose Parkway Henderson NV
1737,1737,60 N Stephanie St,Henderson,NV,36.03296015,-115.0464708,60 N Stephanie St Henderson NV
1738,1738,1229 East Flamingo Road,Las Vegas,NV,36.1141859,-115.137491,1229 East Flamingo Road Las Vegas NV
1739,1739,2421 W Bonanza Rd,Las Vegas,NV,36.1769727,-115.1744309,2421 W Bonanza Rd Las Vegas NV
1740,1740,2531 East Lake Mead Blvd,Las Vegas,NV,36.19547661,-115.1151304,2531 East Lake Mead Blvd Las Vegas NV
1741,1741,2856 S Nellis Blvd,Las Vegas,NV,36.13775915,-115.0649352,2856 S Nellis Blvd Las Vegas NV
1742,1742,2880 S Las Vegas Blvd,Las Vegas,NV,36.137642,-115.165386,2880 S Las Vegas Blvd Las Vegas NV
1743,1743,3377 S Las Vegas Blvd #2200,Las Vegas,NV,36.12214647,-115.1689713,3377 S Las Vegas Blvd #2200 Las Vegas NV
1744,1744,3785 S. Las Vegas Blvd,Las Vegas,NV,36.1031888,-115.1725214,3785 S. Las Vegas Blvd Las Vegas NV
1745,1745,4001 South Decatur Blvd,Las Vegas,NV,36.1157242,-115.2089703,4001 South Decatur Blvd Las Vegas NV
1746,1746,4505 E Bonanza Rd,Las Vegas,NV,36.17313457,-115.0779383,4505 E Bonanza Rd Las Vegas NV
1747,1747,4830 W Sunset Rd,Las Vegas,NV,36.07212327,-115.206901,4830 W Sunset Rd Las Vegas NV
1748,1748,4910 S Maryland Pkwy,Las Vegas,NV,36.10040718,-115.1362042,4910 S Maryland Pkwy Las Vegas NV
1749,1749,5757 Wayne Newton Blvd,Las Vegas,NV,36.08242002,-115.1480836,5757 Wayne Newton Blvd Las Vegas NV
1750,1750,6110 West Sahara Avenue,Las Vegas,NV,36.14471038,-115.2257992,6110 West Sahara Avenue Las Vegas NV
1751,1751,6121 Vegas Dr,Las Vegas,NV,36.188116,-115.2253462,6121 Vegas Dr Las Vegas NV
1752,1752,6500 Boulder Hwy,Las Vegas,NV,36.0836051,-115.0326467,6500 Boulder Hwy Las Vegas NV
1753,1753,6985 S Rainbow Blvd,Las Vegas,NV,36.06177615,-115.2433367,6985 S Rainbow Blvd Las Vegas NV
1754,1754,7065 North Durango Drive,Las Vegas,NV,36.28938536,-115.288353,7065 North Durango Drive Las Vegas NV
1755,1755,7110 S Durango Dr,Las Vegas,NV,36.05879631,-115.2785621,7110 S Durango Dr Las Vegas NV
1756,1756,7181 W Craig Rd,Las Vegas,NV,36.23938225,-115.2510855,7181 W Craig Rd Las Vegas NV
1757,1757,8132 Las Vegas Blvd S,Las Vegas,NV,36.04195481,-115.1703827,8132 Las Vegas Blvd S Las Vegas NV
1758,1758,9910 W. Flamingo Road,Las Vegas,NV,36.11566055,-115.3086391,9910 W. Flamingo Road Las Vegas NV
1759,1759,Kings Court - Excalibur Hotel & Casino 3850 Las Vegas Boulevard,Las Vegas,NV,36.09897483,-115.1755071,Kings Court - Excalibur Hotel & Casino 3850 Las Vegas Boulevard Las Vegas NV
1760,1760,(military Post Access Required) 4200 N Washington Blvd,Nellis Afb,NV,36.23595592,-115.0494085,(military Post Access Required) 4200 N Washington Blvd Nellis Afb NV
1761,1761,605 W Craig Rd,North Las Vegas,NV,36.23905512,-115.1499388,605 W Craig Rd North Las Vegas NV
1762,1762,"6820 North 5th Street,",North Las Vegas,NV,36.28410217,-115.1345325,"6820 North 5th Street, North Las Vegas NV"
1763,1763,10180 N Mccarran Blvd,Reno,NV,39.52746148,-119.8620682,10180 N Mccarran Blvd Reno NV
1764,1764,3600 S Virginia St,Reno,NV,39.49149731,-119.795204,3600 S Virginia St Reno NV
1765,1765,1385 Big Fish Dr,Sparks,NV,39.531137,-119.7167691,1385 Big Fish Dr Sparks NV
1766,1766,1 Crossgates Mall Road,Albany,NY,42.6894188,-73.85035646,1 Crossgates Mall Road Albany NY
1767,1767,351 Southern Blvd,Albany,NY,42.63023093,-73.77550386,351 Southern Blvd Albany NY
1768,1768,900 Central Ave,Albany,NY,42.67975118,-73.79084936,900 Central Ave Albany NY
1769,1769,22-26 31st St,Astoria,NY,40.775764,-73.911689,22-26 31st St Astoria NY
1770,1770,32-78 48th Street,Astoria,NY,40.753881,-73.9145022,32-78 48th Street Astoria NY
1771,1771,1770 Middle Country Rd,Centereach,NY,40.8593111,-73.0747331,1770 Middle Country Rd Centereach NY
1772,1772,3497 Union Road,Cheektowaga,NY,42.90930417,-78.75376136,3497 Union Road Cheektowaga NY
1773,1773,1709 U.s. 9,Clifton Park,NY,42.86468692,-73.76855497,1709 U.s. 9 Clifton Park NY
1774,1774,102-18 Roosevelt Ave,Corona,NY,40.74966796,-73.86322099,102-18 Roosevelt Ave Corona NY
1775,1775,9623 57th Ave,Corona,NY,40.73730144,-73.86425464,9623 57th Ave Corona NY
1776,1776,1670 Deer Park Ave,Deer Park,NY,40.752955,-73.326265,1670 Deer Park Ave Deer Park NY
1777,1777,8310 Astoria Blvd,East Elmhurst,NY,40.76433488,-73.88533806,8310 Astoria Blvd East Elmhurst NY
1778,1778,4010 82nd St,Elmhurst,NY,40.74726055,-73.88407322,4010 82nd St Elmhurst NY
1779,1779,8930 Queens Blvd,Elmhurst,NY,40.7339671,-73.8734008,8930 Queens Blvd Elmhurst NY
1780,1780,830 County Road 64,Elmira,NY,42.1536973,-76.8781266,830 County Road 64 Elmira NY
1781,1781,23925 Linden Blvd,Elmont,NY,40.69030854,-73.72357988,23925 Linden Blvd Elmont NY
1782,1782,323 Tarrytown Rd,Elmsford,NY,41.04685752,-73.80550061,323 Tarrytown Rd Elmsford NY
1783,1783,1701 Sunrise Highway,Bay Shore,NY,40.7401568,-73.2473477,1701 Sunrise Highway Bay Shore NY
1784,1784,133-42 Whitestone Expressway,Flushing,NY,40.76889055,-73.83595217,133-42 Whitestone Expressway Flushing NY
1785,1785,16417 Union Tpke,Flushing,NY,40.721994,-73.8037268,16417 Union Tpke Flushing NY
1786,1786,171-50 Northern Blvd,Flushing,NY,40.75748587,-73.79436202,171-50 Northern Blvd Flushing NY
1787,1787,4006 Main St,Flushing,NY,40.7593309,-73.8302214,4006 Main St Flushing NY
1788,1788,(military Post Access Required) Bldg P4230 - P O Valley Rd,Fort Drum,NY,44.03207491,-75.80258106,(military Post Access Required) Bldg P4230 - P O Valley Rd Fort Drum NY
1789,1789,8324 Woodhaven Blvd,Glendale,NY,40.70249941,-73.85568122,8324 Woodhaven Blvd Glendale NY
1790,1790,780 Fulton Ave,Hempstead,NY,40.7134637,-73.60495433,780 Fulton Ave Hempstead NY
1791,1791,19702 Hillside Ave,Hollis,NY,40.7182434,-73.765144,19702 Hillside Ave Hollis NY
1792,1792,20520 Jamaica Ave,Hollis,NY,40.71347914,-73.75403562,20520 Jamaica Ave Hollis NY
1793,1793,16150 Crossbay Blvd,Howard Beach,NY,40.6545412,-73.8391896,16150 Crossbay Blvd Howard Beach NY
1794,1794,325 West Jericho Turnpike,Huntington,NY,40.82903681,-73.42457673,325 West Jericho Turnpike Huntington NY
1795,1795,11000 Rockaway Blvd,Jamaica,NY,40.67278944,-73.83267683,11000 Rockaway Blvd Jamaica NY
1796,1796,122-10 Guy R Brewer Blvd,Jamaica,NY,40.67889222,-73.78017799,122-10 Guy R Brewer Blvd Jamaica NY
1797,1797,16525 Liberty Ave,Jamaica,NY,40.70254543,-73.79155651,16525 Liberty Ave Jamaica NY
1798,1798,16624 Hillside Ave,Jamaica,NY,40.70958795,-73.79550855,16624 Hillside Ave Jamaica NY
1799,1799,8760 Sutphin Blvd,Jamaica,NY,40.7055248,-73.8098192,8760 Sutphin Blvd Jamaica NY
1800,1800,9215 Parsons Blvd,Jamaica,NY,40.70305321,-73.79987359,9215 Parsons Blvd Jamaica NY
1801,1801,20 Massa Dr,Kingston,NY,41.96221032,-73.98955584,20 Massa Dr Kingston NY
1802,1802,679 Rockaway Tpke,Lawrence,NY,40.63346098,-73.73970228,679 Rockaway Tpke Lawrence NY
1803,1803,252-25 Union Tpke,Bellrose,NY,40.74413848,-73.71798106,252-25 Union Tpke Bellrose NY
1804,1804,121 West Montauk Highway,Lindenhurst,NY,40.67717482,-73.36626365,121 West Montauk Highway Lindenhurst NY
1805,1805,155 W Sunrise Hwy,Lindenhurst,NY,40.69519178,-73.39140016,155 W Sunrise Hwy Lindenhurst NY
1806,1806,5740 S Transit Road,Lockport,NY,43.14660646,-78.69755979,5740 S Transit Road Lockport NY
1807,1807,33-18 21st Street,Long Island City,NY,40.76451426,-73.93293797,33-18 21st Street Long Island City NY
1808,1808,37-10 Queens Boulevard,Long Island City,NY,40.74385635,-73.92774189,37-10 Queens Boulevard Long Island City NY
1809,1809,264 Route 211 E,Middletown,NY,41.45393978,-74.40031567,264 Route 211 E Middletown NY
1810,1810,65 E Prospect Ave,Mount Vernon,NY,40.91317398,-73.83427984,65 E Prospect Ave Mount Vernon NY
1811,1811,4754 Commercial Dr,New Hartford,NY,43.09276222,-75.30687193,4754 Commercial Dr New Hartford NY
1812,1812,8 Joyce Road,New Rochelle,NY,40.9186058,-73.7772674,8 Joyce Road New Rochelle NY
1813,1813,330 Windsor Hwy,New Windsor,NY,41.46341949,-74.05253432,330 Windsor Hwy New Windsor NY
1814,1814,101 Delancey St,New York,NY,40.71851413,-73.98891775,101 Delancey St New York NY
1815,1815,122 E 125 Street,New York,NY,40.80437621,-73.938118,122 E 125 Street New York NY
1816,1816,125 Canal St,New York,NY,40.71607369,-73.99513734,125 Canal St New York NY
1817,1817,14 E 23rd St,New York,NY,40.74080625,-73.98836661,14 E 23rd St New York NY
1818,1818,1411 St Nicholas Ave,New York,NY,40.84886318,-73.93377278,1411 St Nicholas Ave New York NY
1819,1819,1572 3rd Ave,New York,NY,40.78040388,-73.95318356,1572 3rd Ave New York NY
1820,1820,175 Dyckman Street,New York,NY,40.86413686,-73.92602012,175 Dyckman Street New York NY
1821,1821,1908 3rd Ave,New York,NY,40.7912612,-73.9452688,1908 3rd Ave New York NY
1822,1822,2300 7th Ave,New York,NY,40.81559801,-73.94388298,2300 7th Ave New York NY
1823,1823,240 W 40th St,New York,NY,40.7553436,-73.9896496,240 W 40th St New York NY
1824,1824,252 8th Avenue,New York,NY,40.74500859,-73.99843537,252 8th Avenue New York NY
1825,1825,2534 Broadway,New York,NY,40.79371279,-73.97204101,2534 Broadway New York NY
1826,1826,2730 Frederick Douglass Blvd,New York,NY,40.8228835,-73.9415611,2730 Frederick Douglass Blvd New York NY
1827,1827,321 W 125th St,New York,NY,40.81086128,-73.95227475,321 W 125th St New York NY
1828,1828,358 7th Ave,New York,NY,40.74843286,-73.99295684,358 7th Ave New York NY
1829,1829,39 1st Avenue,New York,NY,40.72434,-73.98812,39 1st Avenue New York NY
1830,1830,53 W 116th St,New York,NY,40.80187116,-73.94864504,53 W 116th St New York NY
1831,1831,601 W 172nd St,New York,NY,40.84374462,-73.93811423,601 W 172nd St New York NY
1832,1832,601 W 191st St,New York,NY,40.8558889,-73.9291538,601 W 191st St New York NY
1833,1833,75 Lexington Ave,New York,NY,40.74119098,-73.9832846,75 Lexington Ave New York NY
1834,1834,934 8th Ave,New York,NY,40.765527,-73.983485,934 8th Ave New York NY
1835,1835,96 Walker St,New York,NY,40.71800479,-74.00062691,96 Walker St New York NY
1836,1836,8400 Niagara Falls Boulevard,Niagara Falls,NY,43.0908219,-78.9677348,8400 Niagara Falls Boulevard Niagara Falls NY
1837,1837,164 Main Street,Binghamton,NY,42.10352193,-75.93015942,164 Main Street Binghamton NY
1838,1838,1636 Grand Ave,North Baldwin,NY,40.66998,-73.61026189,1636 Grand Ave North Baldwin NY
1839,1839,14202 Rockaway Blvd,Ozone Park,NY,40.67375807,-73.79819866,14202 Rockaway Blvd Ozone Park NY
1840,1840,9400 Liberty Avenue,Ozone Park,NY,40.680182,-73.844177,9400 Liberty Avenue Ozone Park NY
1841,1841,508 East Main Street,Patchogue,NY,40.76665763,-72.99611713,508 East Main Street Patchogue NY
1842,1842,275 Boston Post Road,Port Chester,NY,40.99598184,-73.67060015,275 Boston Post Road Port Chester NY
1843,1843,535 Haight Avenue,Poughkeepsie,NY,41.6951372,-73.89761426,535 Haight Avenue Poughkeepsie NY
1844,1844,107-20 Atlantic Avenue,Queens,NY,40.6909391,-73.8375974,107-20 Atlantic Avenue Queens NY
1845,1845,1426 Cornaga Ave,Queens,NY,40.60279468,-73.7497809,1426 Cornaga Ave Queens NY
1846,1846,9506 63rd Street,Queens,NY,40.72952706,-73.86249143,9506 63rd Street Queens NY
1847,1847,21710 Hillside Ave,Queens Village,NY,40.7281921,-73.7468779,21710 Hillside Ave Queens Village NY
1848,1848,21820 Jamaica Ave,Queens Village,NY,40.71782942,-73.73647136,21820 Jamaica Ave Queens Village NY
1849,1849,212 Old Country Road,Riverhead,NY,40.93690804,-72.65197609,212 Old Country Road Riverhead NY
1850,1850,1000 East Ridge Road,Rochester,NY,43.1975246,-77.59092212,1000 East Ridge Road Rochester NY
1851,1851,3070 W Henrietta Road,Rochester,NY,43.09042837,-77.63442063,3070 W Henrietta Road Rochester NY
1852,1852,541 Lake Avenue,Rochester,NY,43.17470751,-77.63019326,541 Lake Avenue Rochester NY
1853,1853,775 Panorama Trail South,Rochester,NY,43.129825,-77.49585575,775 Panorama Trail South Rochester NY
